compte_id,montant,montant_moyen_compte,heure,type_transaction,canal,pays_transaction,pays_habituel_compte,nb_transactions_1h,fraude
279,65.52,53.63,17,virement,mobile,France,France,0,0
276,29.94,13.62,11,achat_en_ligne,atm,Allemagne,Allemagne,1,0
169,39.15,34.46,18,paiement_pos,web,Belgique,Belgique,0,0
286,3.05,11.04,21,retrait_atm,atm,Italie,Italie,0,0
233,60.7,35.33,13,paiement_pos,pos,France,France,0,0
53,68.95,40.55,23,retrait_atm,mobile,Belgique,Belgique,1,0
82,7.67,27.87,1,retrait_atm,pos,Allemagne,Allemagne,0,0
191,107.36,66.23,14,virement,web,Espagne,Espagne,0,0
126,181.08,116.27,13,paiement_pos,mobile,Allemagne,Allemagne,0,0
256,43.32,26.15,5,paiement_pos,web,France,France,0,0
154,26.28,13.19,20,achat_en_ligne,mobile,Belgique,Belgique,0,0
25,24.97,25.2,2,paiement_pos,atm,Espagne,Espagne,0,0
194,83.05,39.75,5,retrait_atm,atm,Belgique,Belgique,0,0
244,8.98,34.21,6,virement,mobile,Espagne,Espagne,0,0
246,141.87,43.63,19,paiement_pos,pos,France,France,1,1
297,16.79,26.96,12,virement,web,Italie,Italie,0,0
17,55.63,54.77,20,retrait_atm,atm,Allemagne,Allemagne,0,0
84,30.18,23.23,11,achat_en_ligne,web,Italie,Italie,1,0
87,40.86,21.38,13,achat_en_ligne,pos,Allemagne,France,0,0
275,24.78,23.18,18,virement,web,Allemagne,Allemagne,0,0
99,15.45,17.15,10,retrait_atm,atm,Espagne,Espagne,0,0
95,13.34,11.53,16,achat_en_ligne,web,Italie,Italie,0,0
236,26.06,15.63,13,retrait_atm,atm,Espagne,Espagne,0,0
88,17.62,22.37,15,retrait_atm,atm,Belgique,Belgique,0,0
163,27.27,67.12,12,achat_en_ligne,atm,Italie,Allemagne,0,0
277,30.85,19.44,11,virement,atm,Allemagne,Allemagne,1,0
191,71.35,66.23,0,paiement_pos,pos,Espagne,Espagne,1,0
245,54.4,24.95,22,paiement_pos,mobile,Espagne,Espagne,0,0
110,5.33,26.42,4,virement,atm,Espagne,Espagne,1,0
252,14.15,21.7,5,paiement_pos,web,Allemagne,Allemagne,0,0
211,22.12,19.73,15,retrait_atm,mobile,Belgique,Belgique,1,0
267,39.69,27.91,13,achat_en_ligne,web,Allemagne,Allemagne,0,0
24,19.69,43.28,14,retrait_atm,atm,Italie,Italie,1,0
131,90.64,67.67,8,achat_en_ligne,web,Allemagne,Allemagne,1,0
232,45.63,25.16,15,retrait_atm,atm,Italie,Italie,0,0
101,112.33,189.24,12,retrait_atm,mobile,Italie,Italie,0,0
160,158.69,72.24,10,retrait_atm,web,Espagne,Espagne,0,0
194,268.54,39.75,17,achat_en_ligne,mobile,Belgique,Belgique,1,1
255,199.31,54.18,5,retrait_atm,pos,Espagne,Espagne,1,0
136,54.64,43.5,23,virement,atm,Italie,Belgique,0,0
172,34.42,16.33,9,paiement_pos,pos,France,France,0,0
217,11.47,30.72,13,achat_en_ligne,atm,France,France,0,0
13,30.48,18.56,10,virement,atm,Espagne,Espagne,0,0
240,75.02,45.35,5,achat_en_ligne,pos,Espagne,Espagne,2,0
110,48.79,26.42,11,virement,web,Espagne,Espagne,1,0
250,53.24,38.0,12,virement,web,Espagne,France,1,0
200,45.49,47.21,5,virement,pos,Italie,Italie,0,0
28,48.1,36.73,17,paiement_pos,web,Italie,Italie,1,0
46,139.06,79.59,0,achat_en_ligne,web,Italie,Italie,0,0
50,12.52,26.13,18,virement,mobile,Belgique,Espagne,0,0
57,2.46,9.68,22,paiement_pos,atm,Allemagne,Allemagne,0,0
195,13.4,34.58,8,paiement_pos,pos,Italie,Italie,0,0
60,11.41,15.94,14,retrait_atm,pos,Espagne,Espagne,0,0
284,81.95,44.03,18,paiement_pos,pos,Allemagne,Allemagne,0,0
56,14.34,48.73,23,achat_en_ligne,mobile,France,France,2,0
95,13.14,11.53,21,paiement_pos,atm,Italie,Italie,0,0
81,8.76,19.85,9,achat_en_ligne,pos,Italie,Italie,1,0
290,26.62,17.43,6,paiement_pos,pos,Allemagne,Allemagne,1,0
6,21.24,24.73,17,paiement_pos,pos,Italie,Italie,0,0
5,16.78,12.12,0,virement,atm,Allemagne,Allemagne,0,0
65,60.91,33.73,15,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
259,41.76,30.86,10,retrait_atm,web,France,France,0,0
211,15.26,19.73,11,virement,mobile,Belgique,Belgique,0,0
203,58.12,41.31,13,achat_en_ligne,web,Allemagne,Allemagne,1,0
208,114.86,38.08,19,retrait_atm,mobile,Italie,Italie,0,0
273,63.42,35.0,22,retrait_atm,pos,France,France,1,0
151,78.74,11.54,7,retrait_atm,pos,Roumanie,Italie,2,1
147,54.65,28.73,11,achat_en_ligne,pos,France,France,1,0
250,54.87,38.0,4,retrait_atm,mobile,France,France,0,0
146,1.58,7.1,0,achat_en_ligne,atm,Italie,Italie,3,0
234,106.6,72.66,12,paiement_pos,web,Espagne,Espagne,0,0
43,140.1,93.15,21,retrait_atm,web,Espagne,Espagne,0,0
28,45.64,36.73,10,retrait_atm,web,Italie,Italie,0,0
103,49.47,26.55,21,achat_en_ligne,pos,Italie,Italie,0,0
115,62.87,38.07,12,virement,mobile,Allemagne,Allemagne,1,0
282,70.64,41.92,10,paiement_pos,pos,Allemagne,Allemagne,0,0
130,17.69,16.99,15,paiement_pos,pos,Italie,Espagne,0,0
169,33.66,34.46,15,paiement_pos,pos,Belgique,Belgique,0,0
40,23.46,15.88,21,retrait_atm,web,Espagne,Espagne,1,0
28,76.36,36.73,20,retrait_atm,web,Italie,Italie,0,0
127,109.16,85.12,4,achat_en_ligne,mobile,France,France,0,0
157,84.83,31.92,1,paiement_pos,atm,France,France,0,0
81,39.98,19.85,1,achat_en_ligne,atm,Italie,Italie,0,0
245,41.63,24.95,22,achat_en_ligne,pos,Espagne,Espagne,0,0
273,55.28,35.0,9,virement,mobile,France,France,0,0
206,175.56,53.96,10,paiement_pos,mobile,Belgique,Belgique,0,0
113,31.3,28.71,7,virement,atm,Allemagne,Allemagne,1,0
186,29.68,18.03,14,virement,web,Allemagne,Allemagne,0,0
80,186.75,102.12,19,virement,pos,Espagne,Espagne,1,0
234,320.78,72.66,12,retrait_atm,mobile,Espagne,Espagne,0,0
166,31.94,43.09,20,virement,mobile,Italie,Italie,1,0
257,186.06,45.27,11,paiement_pos,web,Espagne,Espagne,0,0
98,20.79,15.3,19,achat_en_ligne,web,Espagne,Espagne,0,0
2,169.26,36.39,2,achat_en_ligne,mobile,Espagne,Espagne,4,1
197,70.36,87.33,12,paiement_pos,web,Belgique,Belgique,0,0
300,15.78,27.14,14,virement,mobile,France,France,0,0
232,16.6,25.16,18,paiement_pos,web,Italie,Italie,0,0
276,24.42,13.62,13,retrait_atm,web,Allemagne,Allemagne,1,0
239,50.48,43.11,3,paiement_pos,atm,Belgique,Belgique,1,0
8,178.46,95.66,16,virement,mobile,Espagne,Espagne,1,0
4,28.76,17.79,16,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
120,67.16,40.9,13,retrait_atm,mobile,France,France,0,0
136,13.42,43.5,14,achat_en_ligne,mobile,Belgique,Belgique,0,0
190,9.67,39.93,2,achat_en_ligne,mobile,Belgique,Belgique,0,0
16,38.19,20.23,17,achat_en_ligne,mobile,Espagne,Espagne,1,0
71,178.21,30.18,11,achat_en_ligne,mobile,Espagne,Espagne,0,0
14,121.37,21.43,5,retrait_atm,pos,Nigeria,Espagne,0,1
158,4.09,17.61,1,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
61,29.64,19.55,5,retrait_atm,pos,Italie,Italie,0,0
101,54.69,189.24,7,retrait_atm,pos,Italie,Italie,0,0
23,41.31,22.36,4,virement,web,France,France,1,0
198,18.66,9.6,20,paiement_pos,web,France,France,0,0
145,97.48,80.07,21,retrait_atm,web,Italie,Italie,0,0
22,60.23,32.32,6,paiement_pos,web,Belgique,Belgique,1,0
190,75.73,39.93,18,retrait_atm,mobile,Allemagne,Belgique,0,0
91,26.04,17.51,4,virement,atm,Allemagne,Allemagne,0,0
50,19.44,26.13,15,achat_en_ligne,atm,Espagne,Espagne,0,0
192,40.15,47.72,23,retrait_atm,mobile,Espagne,Espagne,0,0
241,14.62,39.09,17,paiement_pos,atm,France,France,0,0
23,38.5,22.36,22,virement,atm,France,France,0,0
193,15.44,8.37,3,virement,web,Espagne,Espagne,0,0
253,39.51,29.73,23,achat_en_ligne,mobile,France,France,1,0
100,205.8,99.7,17,retrait_atm,mobile,France,France,0,0
199,20.29,23.23,18,paiement_pos,pos,Belgique,Belgique,0,0
281,67.16,14.45,16,virement,pos,Belgique,Belgique,0,0
217,34.23,30.72,6,virement,pos,France,France,0,0
176,28.58,51.96,8,virement,mobile,Allemagne,Allemagne,0,0
211,22.6,19.73,3,paiement_pos,web,Belgique,Belgique,1,0
243,5.71,8.28,4,retrait_atm,atm,France,France,0,0
278,16.83,26.71,11,retrait_atm,web,Espagne,Espagne,0,0
48,24.72,19.36,10,paiement_pos,atm,Italie,Italie,0,0
219,29.81,21.2,22,achat_en_ligne,web,Allemagne,Allemagne,0,0
252,46.35,21.7,18,paiement_pos,atm,Allemagne,Allemagne,0,0
2,24.68,36.39,7,achat_en_ligne,atm,Espagne,Espagne,0,0
277,36.94,19.44,15,achat_en_ligne,pos,Allemagne,Allemagne,0,0
157,46.88,31.92,4,achat_en_ligne,mobile,France,France,0,0
229,24.35,29.28,10,paiement_pos,atm,Allemagne,Allemagne,1,0
17,97.57,54.77,19,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
128,58.43,41.74,19,virement,mobile,Italie,Espagne,0,0
252,113.04,21.7,7,retrait_atm,pos,Allemagne,Allemagne,1,0
132,97.25,38.77,6,retrait_atm,atm,Allemagne,Allemagne,1,0
28,49.35,36.73,22,paiement_pos,web,Italie,Italie,0,0
234,40.58,72.66,8,paiement_pos,atm,Espagne,Espagne,0,0
53,72.65,40.55,9,achat_en_ligne,atm,Belgique,Belgique,0,0
20,25.81,41.72,20,achat_en_ligne,web,Allemagne,Allemagne,0,0
154,7.33,13.19,9,retrait_atm,pos,Belgique,Belgique,0,0
246,74.81,43.63,1,paiement_pos,mobile,France,France,1,0
121,49.64,34.19,13,retrait_atm,pos,Allemagne,Allemagne,0,0
7,14.0,32.06,14,virement,mobile,France,France,1,0
279,21.01,53.63,19,paiement_pos,atm,France,France,0,0
255,76.76,54.18,6,paiement_pos,pos,Espagne,Espagne,0,0
86,549.81,68.27,15,achat_en_ligne,web,Espagne,Espagne,3,1
104,39.86,40.65,14,virement,pos,France,France,0,0
109,39.75,42.99,2,paiement_pos,mobile,Allemagne,Allemagne,0,0
14,13.77,21.43,15,achat_en_ligne,pos,Espagne,Espagne,0,0
51,2.95,33.01,18,retrait_atm,atm,Russie,Espagne,4,1
25,31.68,25.2,23,achat_en_ligne,web,Espagne,Espagne,0,0
3,42.57,30.11,7,virement,mobile,Espagne,Espagne,1,0
113,41.83,28.71,23,retrait_atm,atm,Allemagne,Allemagne,1,0
264,13.06,8.16,21,paiement_pos,web,Italie,Italie,0,0
275,42.71,23.18,5,retrait_atm,web,Allemagne,Allemagne,0,0
70,128.82,73.88,21,paiement_pos,web,Allemagne,Allemagne,0,0
106,34.04,18.32,21,achat_en_ligne,web,Espagne,Espagne,0,0
63,64.58,57.37,6,retrait_atm,pos,Belgique,Belgique,0,0
169,42.94,34.46,11,retrait_atm,atm,Belgique,Belgique,0,0
42,127.14,89.17,11,retrait_atm,web,Espagne,Espagne,1,0
171,46.09,59.96,19,retrait_atm,web,France,France,0,0
215,58.49,60.33,18,virement,mobile,Espagne,Espagne,0,0
48,80.86,19.36,18,achat_en_ligne,mobile,Italie,Italie,0,0
288,7.11,23.03,17,virement,pos,Allemagne,Allemagne,0,0
293,63.79,29.56,13,virement,pos,Italie,Italie,1,0
218,129.48,80.55,19,achat_en_ligne,pos,France,France,0,0
70,428.74,73.88,23,virement,mobile,Allemagne,Allemagne,0,0
80,204.45,102.12,17,paiement_pos,mobile,Espagne,Espagne,0,0
108,80.99,52.79,2,achat_en_ligne,atm,Espagne,Espagne,0,0
152,60.12,40.32,10,retrait_atm,pos,Belgique,Belgique,1,0
146,9.57,7.1,6,paiement_pos,web,Italie,Italie,0,0
155,92.51,55.61,12,retrait_atm,mobile,Allemagne,Allemagne,0,0
214,25.64,41.68,3,virement,atm,Allemagne,Allemagne,0,0
58,67.26,32.16,18,retrait_atm,mobile,France,France,1,0
177,195.91,98.73,9,virement,web,Espagne,Espagne,0,0
134,14.33,11.63,5,paiement_pos,atm,Allemagne,Allemagne,0,0
138,5.09,24.96,22,virement,web,France,France,0,0
87,15.24,21.38,8,virement,pos,France,France,1,0
10,42.56,59.72,21,retrait_atm,atm,France,France,2,0
177,31.69,98.73,3,achat_en_ligne,atm,Espagne,Espagne,1,0
18,49.72,19.26,20,retrait_atm,mobile,France,France,0,0
174,73.91,29.54,23,achat_en_ligne,mobile,France,Espagne,0,0
216,13.49,17.55,13,paiement_pos,pos,Belgique,Belgique,0,0
208,80.58,38.08,17,achat_en_ligne,pos,Italie,Italie,0,0
171,104.56,59.96,12,virement,pos,France,France,1,0
8,4.38,95.66,2,retrait_atm,pos,Espagne,Espagne,1,1
272,128.62,74.6,7,retrait_atm,pos,France,France,0,0
189,36.97,22.14,3,virement,pos,Belgique,Belgique,0,0
293,3.95,29.56,10,virement,web,Italie,Italie,1,1
276,9.35,13.62,17,achat_en_ligne,pos,Allemagne,Allemagne,0,0
216,28.79,17.55,5,paiement_pos,web,Belgique,Belgique,1,0
71,126.68,30.18,10,achat_en_ligne,web,Espagne,Espagne,0,0
129,19.04,20.95,7,retrait_atm,pos,Allemagne,Allemagne,0,0
81,24.91,19.85,16,retrait_atm,atm,Italie,Italie,0,0
155,116.35,55.61,3,achat_en_ligne,web,Allemagne,Allemagne,0,0
259,55.69,30.86,1,virement,web,France,France,0,0
97,34.56,118.81,21,achat_en_ligne,mobile,Belgique,Belgique,0,0
265,18.3,22.04,22,virement,mobile,Italie,Italie,0,0
266,23.52,51.92,0,retrait_atm,atm,Allemagne,Allemagne,1,0
183,402.93,82.0,17,paiement_pos,pos,Allemagne,Allemagne,1,0
211,14.66,19.73,21,retrait_atm,pos,Belgique,Belgique,0,0
130,24.37,16.99,9,achat_en_ligne,atm,Espagne,Espagne,1,0
157,11.15,31.92,7,virement,pos,France,France,0,0
140,11.75,34.17,8,paiement_pos,web,Allemagne,Allemagne,2,0
37,55.81,42.83,19,virement,web,Italie,Italie,0,0
211,10.22,19.73,13,virement,web,Belgique,Belgique,0,0
56,48.91,48.73,3,achat_en_ligne,mobile,France,France,1,0
39,17.84,36.96,14,paiement_pos,mobile,Belgique,Belgique,0,0
83,5.9,13.76,6,retrait_atm,pos,France,France,0,0
212,84.54,30.31,12,retrait_atm,pos,Espagne,Espagne,0,0
283,53.82,17.74,12,achat_en_ligne,atm,Espagne,Espagne,0,0
66,33.79,24.77,17,achat_en_ligne,web,Belgique,Belgique,0,0
74,144.41,38.3,13,achat_en_ligne,pos,France,France,4,0
191,319.27,66.23,23,virement,atm,Espagne,Espagne,0,0
200,80.09,47.21,17,paiement_pos,pos,Italie,Italie,0,0
127,97.7,85.12,13,retrait_atm,pos,France,France,0,0
101,277.38,189.24,16,virement,atm,Italie,Italie,0,0
216,36.21,17.55,4,retrait_atm,pos,Belgique,Belgique,0,0
14,28.18,21.43,21,virement,atm,Espagne,Espagne,0,0
143,201.09,28.47,9,retrait_atm,pos,Belgique,Belgique,2,1
272,114.89,74.6,11,paiement_pos,mobile,France,France,0,0
256,21.87,26.15,15,paiement_pos,pos,France,France,0,0
255,65.08,54.18,7,achat_en_ligne,web,Espagne,Espagne,0,0
251,82.83,45.51,19,retrait_atm,web,France,France,1,0
274,77.67,20.04,1,retrait_atm,atm,Italie,Italie,0,0
77,58.29,34.96,13,achat_en_ligne,web,France,Belgique,0,0
298,18.59,13.65,18,retrait_atm,atm,Allemagne,Allemagne,0,0
78,57.52,37.98,9,retrait_atm,atm,Belgique,Belgique,0,0
195,9.37,34.58,6,paiement_pos,mobile,Italie,Italie,1,0
99,18.77,17.15,0,paiement_pos,atm,Espagne,Espagne,0,0
234,109.48,72.66,14,achat_en_ligne,web,Espagne,Espagne,0,0
171,95.19,59.96,0,achat_en_ligne,web,France,France,0,0
104,28.81,40.65,20,virement,pos,France,France,0,0
128,138.71,41.74,2,achat_en_ligne,web,Espagne,Espagne,1,0
144,44.86,36.29,13,virement,atm,Allemagne,Allemagne,0,0
139,29.77,38.79,11,virement,pos,Belgique,Belgique,0,0
148,68.83,36.82,13,achat_en_ligne,pos,Belgique,Belgique,0,0
261,16.91,10.02,12,paiement_pos,atm,Espagne,Espagne,1,0
276,64.53,13.62,8,paiement_pos,mobile,Allemagne,Allemagne,0,0
25,24.14,25.2,5,virement,web,Espagne,Espagne,0,0
126,209.14,116.27,9,retrait_atm,mobile,Allemagne,Allemagne,0,0
189,32.59,22.14,4,achat_en_ligne,web,Belgique,Belgique,0,0
134,20.75,11.63,18,virement,atm,Allemagne,Allemagne,0,0
237,25.94,12.67,16,virement,web,France,Espagne,0,0
150,36.36,26.49,21,achat_en_ligne,mobile,France,France,1,0
234,38.33,72.66,23,retrait_atm,atm,Espagne,Espagne,1,0
291,38.02,22.36,11,achat_en_ligne,web,Italie,Italie,0,0
100,137.51,99.7,2,virement,web,France,France,0,0
66,8.31,24.77,13,virement,web,Belgique,Belgique,1,0
6,43.92,24.73,4,achat_en_ligne,pos,Italie,Italie,0,0
297,10.57,26.96,1,paiement_pos,atm,Italie,Italie,0,0
123,14.3,21.48,21,paiement_pos,web,Espagne,Espagne,0,0
183,86.15,82.0,23,retrait_atm,mobile,Allemagne,Allemagne,0,0
79,131.51,149.98,7,virement,mobile,Allemagne,Allemagne,0,0
293,47.29,29.56,5,achat_en_ligne,mobile,Italie,Italie,0,0
89,14.56,9.13,0,achat_en_ligne,web,Espagne,Espagne,0,0
189,1.86,22.14,4,achat_en_ligne,pos,Belgique,Belgique,4,1
37,27.67,42.83,19,paiement_pos,mobile,Italie,Italie,0,0
250,30.43,38.0,8,paiement_pos,mobile,France,France,1,0
233,53.19,35.33,12,retrait_atm,web,France,France,0,0
62,35.7,27.1,9,paiement_pos,mobile,Espagne,Espagne,0,0
15,74.04,118.76,15,retrait_atm,pos,Espagne,Espagne,0,0
37,36.1,42.83,6,virement,mobile,Italie,Italie,1,0
270,126.73,73.45,18,retrait_atm,pos,Allemagne,Allemagne,0,0
111,36.62,30.56,21,paiement_pos,pos,Belgique,Belgique,1,0
175,89.43,66.87,19,retrait_atm,web,Espagne,Espagne,0,0
295,10.9,41.15,14,achat_en_ligne,mobile,Allemagne,Allemagne,1,0
62,36.59,27.1,19,paiement_pos,atm,Espagne,Espagne,0,0
40,5.16,15.88,1,achat_en_ligne,pos,Espagne,Espagne,0,0
285,35.04,30.61,19,paiement_pos,mobile,Allemagne,Allemagne,0,0
48,31.33,19.36,11,virement,pos,Italie,Italie,0,0
185,26.69,21.77,23,paiement_pos,web,Allemagne,Allemagne,0,0
188,67.08,15.96,20,achat_en_ligne,pos,Belgique,Belgique,0,0
253,25.24,29.73,18,virement,mobile,France,France,1,0
105,69.9,93.43,10,paiement_pos,mobile,Espagne,Espagne,0,0
106,28.11,18.32,17,retrait_atm,atm,Espagne,Espagne,0,0
259,25.02,30.86,19,achat_en_ligne,web,France,France,0,0
27,78.02,15.38,2,paiement_pos,web,Allemagne,Allemagne,1,0
115,21.27,38.07,16,paiement_pos,atm,Allemagne,Allemagne,0,0
31,55.78,30.84,12,retrait_atm,mobile,Allemagne,Allemagne,0,0
198,2.99,9.6,19,paiement_pos,atm,France,France,1,0
159,182.62,27.09,3,paiement_pos,web,Allemagne,Allemagne,1,1
207,39.84,62.87,16,achat_en_ligne,mobile,Espagne,Espagne,0,0
180,62.77,31.81,15,paiement_pos,atm,Allemagne,Allemagne,0,0
127,23.56,85.12,2,virement,atm,France,France,0,0
103,50.54,26.55,5,virement,atm,Italie,Italie,0,0
91,7.07,17.51,18,retrait_atm,mobile,Allemagne,Allemagne,0,0
33,14.77,72.5,4,achat_en_ligne,web,France,France,4,0
15,388.1,118.76,14,retrait_atm,mobile,Espagne,Espagne,0,0
104,17.8,40.65,17,retrait_atm,web,France,France,1,0
132,70.29,38.77,7,retrait_atm,web,Allemagne,Allemagne,0,0
264,17.52,8.16,21,achat_en_ligne,mobile,Italie,Italie,1,0
127,1.11,85.12,14,paiement_pos,atm,Russie,France,3,1
62,28.47,27.1,22,virement,mobile,Espagne,Espagne,0,0
40,7.68,15.88,14,virement,web,Espagne,Espagne,0,0
150,40.55,26.49,17,virement,web,France,France,0,0
246,66.6,43.63,23,achat_en_ligne,web,France,France,0,0
41,30.91,14.57,22,virement,atm,France,France,1,0
231,23.3,86.71,13,paiement_pos,web,Allemagne,Allemagne,0,0
272,161.94,74.6,16,retrait_atm,mobile,France,France,0,0
109,172.22,42.99,19,paiement_pos,pos,Allemagne,Allemagne,1,0
293,40.78,29.56,10,paiement_pos,web,Italie,Italie,0,0
291,31.37,22.36,7,virement,atm,Italie,Italie,0,0
177,80.05,98.73,16,virement,mobile,Espagne,Espagne,0,0
265,11.38,22.04,19,achat_en_ligne,pos,Italie,Italie,0,0
145,62.25,80.07,6,paiement_pos,pos,Italie,Italie,0,0
138,22.42,24.96,6,virement,mobile,France,France,1,0
273,46.44,35.0,8,achat_en_ligne,pos,France,France,0,0
89,3.49,9.13,14,retrait_atm,mobile,Espagne,Espagne,0,0
107,12.2,28.58,22,retrait_atm,atm,Espagne,Espagne,0,0
99,8.38,17.15,15,paiement_pos,web,Espagne,Espagne,3,0
223,13.99,33.34,16,retrait_atm,pos,Belgique,Espagne,2,0
103,52.21,26.55,18,retrait_atm,pos,Italie,Italie,0,0
216,23.89,17.55,1,achat_en_ligne,mobile,Belgique,Belgique,0,0
190,44.86,39.93,21,achat_en_ligne,web,Belgique,Belgique,0,0
58,58.67,32.16,16,achat_en_ligne,web,France,France,0,0
135,90.64,57.77,8,virement,pos,Espagne,Espagne,0,0
213,54.76,30.22,21,retrait_atm,pos,Espagne,Espagne,1,0
237,23.87,12.67,9,paiement_pos,atm,Espagne,Espagne,2,0
118,78.5,60.8,12,virement,atm,France,France,0,0
242,27.55,14.19,23,achat_en_ligne,pos,Allemagne,Allemagne,1,0
132,198.2,38.77,17,paiement_pos,atm,Allemagne,Allemagne,0,1
289,97.01,24.04,18,achat_en_ligne,web,Allemagne,Allemagne,0,0
47,19.17,17.04,18,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
266,25.79,51.92,22,paiement_pos,web,Allemagne,Allemagne,0,0
261,13.4,10.02,5,paiement_pos,web,Espagne,Espagne,0,0
198,15.7,9.6,10,achat_en_ligne,pos,France,France,0,0
120,21.9,40.9,23,virement,mobile,France,France,0,0
183,132.78,82.0,15,retrait_atm,atm,Allemagne,Allemagne,0,0
87,74.22,21.38,8,retrait_atm,web,France,France,0,0
251,38.31,45.51,21,virement,web,France,France,0,0
9,56.54,35.81,11,achat_en_ligne,mobile,Belgique,Belgique,0,0
143,37.04,28.47,6,achat_en_ligne,pos,Belgique,Belgique,0,0
133,28.47,44.17,21,paiement_pos,pos,France,France,0,0
269,80.28,63.66,6,virement,web,Espagne,Espagne,0,0
63,101.91,57.37,7,achat_en_ligne,web,Belgique,Belgique,0,0
96,9.41,13.73,2,paiement_pos,mobile,Belgique,Belgique,0,0
5,7.54,12.12,23,paiement_pos,pos,Allemagne,Allemagne,0,0
78,76.7,37.98,22,achat_en_ligne,web,Belgique,Belgique,0,0
194,13.61,39.75,9,virement,atm,Belgique,Belgique,0,0
183,61.95,82.0,17,retrait_atm,web,Allemagne,Allemagne,0,0
275,27.6,23.18,19,virement,web,Allemagne,Allemagne,0,0
178,14.28,51.34,14,paiement_pos,web,France,France,0,0
214,108.46,41.68,19,retrait_atm,web,Allemagne,Allemagne,0,0
234,268.2,72.66,17,retrait_atm,atm,Espagne,Espagne,0,0
177,185.89,98.73,18,retrait_atm,mobile,Espagne,Espagne,1,0
186,15.65,18.03,20,retrait_atm,pos,Allemagne,Allemagne,0,0
75,202.43,36.82,2,paiement_pos,atm,Russie,Espagne,1,1
132,128.28,38.77,21,paiement_pos,web,Allemagne,Allemagne,0,0
162,65.03,93.63,13,achat_en_ligne,pos,Espagne,Espagne,0,0
24,92.76,43.28,17,paiement_pos,pos,Italie,Italie,1,0
118,124.39,60.8,21,virement,web,France,France,0,0
120,81.11,40.9,7,virement,pos,France,France,2,0
148,78.93,36.82,2,paiement_pos,web,Belgique,Belgique,1,0
240,82.1,45.35,9,retrait_atm,web,Espagne,Espagne,0,0
15,181.08,118.76,21,retrait_atm,web,Allemagne,Espagne,0,0
162,107.56,93.63,3,achat_en_ligne,mobile,Espagne,Espagne,0,0
8,64.07,95.66,4,virement,mobile,Espagne,Espagne,0,0
292,73.54,42.81,2,paiement_pos,atm,Belgique,Belgique,0,0
212,64.24,30.31,20,retrait_atm,mobile,Espagne,Espagne,0,0
54,51.57,77.05,18,virement,web,Allemagne,Allemagne,3,0
231,117.87,86.71,15,virement,mobile,Allemagne,Allemagne,0,0
27,5.46,15.38,22,virement,web,Allemagne,Allemagne,0,0
56,56.04,48.73,13,virement,mobile,France,France,0,0
111,65.53,30.56,1,virement,pos,Belgique,Belgique,1,0
298,5.04,13.65,11,retrait_atm,web,Allemagne,Allemagne,1,0
240,86.53,45.35,13,virement,mobile,Espagne,Espagne,0,0
122,61.13,33.12,14,achat_en_ligne,mobile,Espagne,Espagne,2,0
159,15.87,27.09,0,achat_en_ligne,pos,Allemagne,Allemagne,0,0
123,70.81,21.48,15,retrait_atm,mobile,Espagne,Espagne,0,0
259,60.75,30.86,1,achat_en_ligne,atm,France,France,0,0
298,13.35,13.65,10,virement,web,Allemagne,Allemagne,0,0
261,9.17,10.02,19,virement,pos,Espagne,Espagne,0,0
139,52.2,38.79,6,virement,atm,Belgique,Belgique,0,0
72,38.51,21.81,21,achat_en_ligne,pos,France,France,0,0
286,22.67,11.04,23,virement,mobile,Italie,Italie,0,0
227,12.55,46.18,10,retrait_atm,pos,Italie,Italie,0,0
111,6.69,30.56,12,paiement_pos,mobile,Belgique,Belgique,0,0
69,99.39,45.74,3,retrait_atm,web,France,France,0,0
170,11.57,21.79,12,virement,pos,France,France,0,0
268,29.38,37.29,12,paiement_pos,atm,Belgique,Belgique,0,0
79,314.33,149.98,11,virement,mobile,Allemagne,Allemagne,0,0
38,51.07,83.22,2,paiement_pos,mobile,Italie,Italie,0,0
296,139.69,73.14,20,paiement_pos,mobile,Allemagne,Allemagne,5,0
157,22.74,31.92,21,achat_en_ligne,pos,France,France,0,0
91,22.0,17.51,12,virement,mobile,Allemagne,Allemagne,0,0
158,9.07,17.61,11,paiement_pos,atm,Allemagne,Allemagne,0,0
186,36.14,18.03,11,achat_en_ligne,pos,Allemagne,Allemagne,1,0
148,55.34,36.82,19,paiement_pos,mobile,Belgique,Belgique,1,0
299,31.63,62.82,1,virement,atm,Belgique,Belgique,0,0
32,32.01,39.31,12,paiement_pos,mobile,Belgique,Belgique,2,0
21,65.05,30.14,22,paiement_pos,mobile,Allemagne,Allemagne,0,0
40,12.66,15.88,23,paiement_pos,atm,Espagne,Espagne,0,0
61,26.42,19.55,22,retrait_atm,web,Italie,Italie,1,0
132,25.35,38.77,4,retrait_atm,pos,Allemagne,Allemagne,0,0
111,66.25,30.56,16,retrait_atm,web,Belgique,Belgique,0,0
74,181.35,38.3,18,paiement_pos,pos,France,France,0,0
39,49.56,36.96,12,virement,atm,Belgique,Belgique,0,0
185,33.38,21.77,7,retrait_atm,web,Allemagne,Allemagne,1,0
